0.0,1684785146659,0.40625
1.0,1684785147065,0.875
2.0,1684785147201,0.4375
3.0,1684785148973,1.0
4.0,1684785149133,0.96875
5.0,1684785150450,0.96875
6.0,1684785150625,0.90625
7.0,1684785151298,0.9375
8.0,1684785151452,0.96875
9.0,1684785151588,0.96875
10.0,1684785152236,0.875
11.0,1684785152367,0.96875
12.0,1684785152499,0.90625
13.0,1684785152633,0.90625
14.0,1684785153928,1.0
15.0,1684785154804,0.9375
16.0,1684785154942,0.9375
17.0,1684785155075,0.84375
18.0,1684785155917,0.96875
19.0,1684785156583,0.96875
20.0,1684785156732,0.96875
21.0,1684785156861,0.96875
22.0,1684785156998,0.96875
23.0,1684785157136,0.90625
24.0,1684785157268,0.96875
25.0,1684785158022,0.90625
26.0,1684785158150,0.9375
27.0,1684785159419,0.9375
28.0,1684785159556,0.9375
29.0,1684785160131,0.9375
30.0,1684785160901,1.0
31.0,1684785161044,0.96875
32.0,1684785161175,1.0
33.0,1684785161306,1.0
34.0,1684785161461,1.0
35.0,1684785162675,0.96875
36.0,1684785162829,0.96875
37.0,1684785163491,1.0
38.0,1684785164368,1.0
39.0,1684785164537,0.96875
40.0,1684785164713,0.9375
41.0,1684785164880,0.9375
42.0,1684785165011,0.9375
43.0,1684785165667,0.9375
44.0,1684785165800,0.96875
45.0,1684785166398,1.0
46.0,1684785167038,1.0
47.0,1684785167179,0.96875
48.0,1684785167315,0.9375
49.0,1684785167446,0.96875
50.0,1684785167617,1.0
51.0,1684785167751,1.0
52.0,1684785167878,0.96875
53.0,1684785168003,1.0
54.0,1684785168132,0.9375
55.0,1684785168803,0.90625
56.0,1684785169450,1.0
57.0,1684785170080,1.0
58.0,1684785170221,0.96875
59.0,1684785171728,1.0
60.0,1684785171877,0.875
61.0,1684785172014,1.0
62.0,1684785172148,1.0
63.0,1684785172284,1.0
64.0,1684785172416,1.0
65.0,1684785172546,1.0
66.0,1684785172694,1.0
67.0,1684785172822,1.0
68.0,1684785174347,1.0
69.0,1684785174481,0.96875
70.0,1684785174612,1.0
71.0,1684785175375,0.96875
72.0,1684785175527,0.96875
73.0,1684785176372,0.96875
74.0,1684785176528,1.0
75.0,1684785176683,1.0
76.0,1684785176846,1.0
77.0,1684785177006,0.90625
78.0,1684785177167,1.0
79.0,1684785177331,0.96875
80.0,1684785178039,1.0
81.0,1684785178215,1.0
82.0,1684785178395,1.0
83.0,1684785179827,0.96875
84.0,1684785179957,0.9375
85.0,1684785180085,1.0
86.0,1684785181388,0.96875
87.0,1684785182244,0.9375
88.0,1684785182377,1.0
89.0,1684785183701,0.9375
90.0,1684785184386,1.0
91.0,1684785184530,1.0
92.0,1684785185374,0.9375
93.0,1684785185517,1.0
94.0,1684785185651,0.96875
95.0,1684785185788,0.96875
96.0,1684785185919,0.96875
97.0,1684785186047,0.96875
98.0,1684785186174,0.96875
99.0,1684785186301,0.96875
100.0,1684785186474,1.0
101.0,1684785186604,0.96875
102.0,1684785186735,0.9375
103.0,1684785187438,0.9375
104.0,1684785187575,0.96875
105.0,1684785187711,1.0
106.0,1684785187840,0.9375
107.0,1684785188489,0.96875
108.0,1684785188659,1.0
109.0,1684785188835,0.90625
110.0,1684785189002,1.0
111.0,1684785189673,0.9375
112.0,1684785189828,0.96875
113.0,1684785189980,1.0
114.0,1684785190134,1.0
115.0,1684785190288,1.0
116.0,1684785190448,1.0
117.0,1684785190606,1.0
118.0,1684785190769,0.96875
119.0,1684785191598,1.0
120.0,1684785191769,0.96875
121.0,1684785191924,0.9375
122.0,1684785192079,0.96875
123.0,1684785192239,1.0
124.0,1684785192888,1.0
125.0,1684785193019,1.0
126.0,1684785193150,0.9375
127.0,1684785193283,0.96875
128.0,1684785193414,0.96875
129.0,1684785193549,0.9375
130.0,1684785193693,1.0
131.0,1684785194404,0.9375
132.0,1684785194532,0.96875
133.0,1684785194665,1.0
134.0,1684785195349,1.0
135.0,1684785195477,0.96875
136.0,1684785195606,0.96875
137.0,1684785195745,0.96875
